Date,801010.SL,801030.SL,801040.SL,801050.SL,801080.SL,801110.SL,801120.SL,801130.SL,801140.SL,801150.SL,801160.SL,801170.SL,801180.SL,801200.SL,801210.SL,801230.SL,801710.SL,801720.SL,801730.SL,801740.SL,801750.SL,801760.SL,801770.SL,801780.SL,801790.SL,801880.SL,801890.SL,801950.SL,801960.SL,801970.SL,801980.SL
2021/4/16,3841.41 ,3807.36 ,2855.51 ,4210.85 ,4489.34 ,9283.39 ,27114.64 ,1847.91 ,2804.21 ,11552.23 ,2121.51 ,2353.97 ,3825.49 ,3188.43 ,12937.43 ,2508.97 ,8311.58 ,2040.24 ,7872.98 ,1445.38 ,4713.27 ,685.58 ,1885.15 ,3894.87 ,1940.31 ,5410.52 ,1520.29 ,1888.52 ,2176.33 ,2034.08 ,8822.48 
2021/4/19,3933.01 ,3903.47 ,2842.69 ,4369.05 ,4646.62 ,9424.34 ,27519.22 ,1848.76 ,2820.13 ,11798.31 ,2131.89 ,2376.58 ,3822.63 ,3175.95 ,13299.02 ,2501.00 ,8409.82 ,2053.40 ,8235.62 ,1466.91 ,4835.95 ,693.70 ,1913.60 ,3959.43 ,1974.18 ,5690.00 ,1551.55 ,1914.68 ,2194.92 ,2049.39 ,9019.74 
2021/4/20,3990.98 ,3918.67 ,2861.19 ,4337.50 ,4607.34 ,9369.13 ,27697.75 ,1827.45 ,2817.96 ,11837.27 ,2133.73 ,2359.44 ,3795.48 ,3169.38 ,13234.64 ,2543.68 ,8391.87 ,2039.16 ,8265.93 ,1464.94 ,4812.85 ,695.97 ,1890.03 ,3972.13 ,1959.04 ,5636.27 ,1544.24 ,1904.71 ,2194.15 ,2036.15 ,9146.12 
2021/4/21,3977.78 ,3917.13 ,2788.85 ,4297.68 ,4619.65 ,9307.65 ,27926.39 ,1818.98 ,2828.66 ,12072.27 ,2106.51 ,2349.77 ,3801.77 ,3150.81 ,13446.23 ,2529.74 ,8401.65 ,2022.49 ,8221.73 ,1449.56 ,4793.72 ,692.17 ,1866.41 ,4040.51 ,1952.17 ,5544.34 ,1542.96 ,1907.46 ,2167.61 ,2011.63 ,9467.70 
2021/4/22,3961.54 ,3919.56 ,2846.41 ,4316.48 ,4676.53 ,9309.54 ,27835.15 ,1822.03 ,2843.51 ,12075.59 ,2101.46 ,2343.72 ,3811.68 ,3136.82 ,13344.34 ,2542.41 ,8463.29 ,2019.85 ,8263.35 ,1451.46 ,4806.53 ,697.89 ,1891.98 ,4002.77 ,1946.26 ,5530.15 ,1541.86 ,1931.05 ,2164.19 ,2014.57 ,9783.47 
2021/4/23,3961.96 ,3936.99 ,2908.76 ,4365.40 ,4676.82 ,9494.24 ,28330.15 ,1802.31 ,2835.23 ,12278.42 ,2084.85 ,2346.11 ,3751.44 ,3091.33 ,13341.33 ,2537.04 ,8475.85 ,2000.93 ,8401.57 ,1441.28 ,4749.51 ,693.25 ,1868.71 ,4022.39 ,1944.70 ,5511.59 ,1547.00 ,1910.75 ,2178.97 ,1998.21 ,9618.79 
2021/4/26,3883.47 ,3945.39 ,2865.79 ,4390.97 ,4667.80 ,9243.93 ,27794.37 ,1801.29 ,2803.23 ,12270.15 ,2060.61 ,2338.80 ,3723.66 ,3068.64 ,13335.62 ,2522.26 ,8442.50 ,1985.23 ,8236.76 ,1433.30 ,4694.89 ,693.13 ,1860.23 ,3982.79 ,1906.23 ,5479.37 ,1528.22 ,1945.36 ,2195.75 ,1963.18 ,9726.29 
2021/4/27,3866.11 ,3925.72 ,2845.57 ,4399.85 ,4637.24 ,9243.85 ,28095.58 ,1822.78 ,2818.05 ,12532.92 ,2038.51 ,2315.51 ,3728.06 ,3065.65 ,13535.42 ,2509.53 ,8384.05 ,1973.31 ,8209.07 ,1414.16 ,4678.27 ,689.00 ,1847.62 ,3979.96 ,1903.93 ,5404.82 ,1521.84 ,1909.77 ,2183.92 ,1942.30 ,9806.96 
2021/4/28,3898.71 ,3962.32 ,2874.67 ,4398.89 ,4645.49 ,9344.09 ,28155.60 ,1833.82 ,2812.91 ,12709.28 ,2050.04 ,2330.60 ,3732.47 ,3093.67 ,13675.39 ,2537.16 ,8406.23 ,1978.93 ,8427.49 ,1422.90 ,4657.86 ,692.47 ,1838.06 ,3974.12 ,1907.04 ,5446.46 ,1534.83 ,1949.70 ,2208.83 ,1947.33 ,9906.96 
2021/4/29,3956.24 ,3941.80 ,2849.94 ,4458.81 ,4650.79 ,9484.01 ,28335.06 ,1836.06 ,2818.16 ,12661.49 ,2050.89 ,2341.96 ,3757.01 ,3093.83 ,13641.37 ,2519.90 ,8450.67 ,1987.24 ,8434.55 ,1424.88 ,4651.70 ,692.75 ,1831.50 ,4049.13 ,1943.88 ,5414.25 ,1527.28 ,1962.95 ,2198.74 ,1944.10 ,9895.96 
2021/4/30,3934.50 ,3933.82 ,2816.68 ,4442.70 ,4637.52 ,9338.27 ,28092.33 ,1827.38 ,2821.03 ,12858.54 ,2030.51 ,2336.86 ,3721.14 ,3061.29 ,13717.25 ,2503.75 ,8379.47 ,1962.37 ,8584.80 ,1378.09 ,4567.86 ,685.26 ,1804.67 ,3985.15 ,1917.89 ,5391.25 ,1519.32 ,1902.35 ,2182.95 ,1937.15 ,10047.39 
2021/5/6,3848.55 ,3972.10 ,2976.16 ,4559.62 ,4574.07 ,9208.58 ,27378.08 ,1851.58 ,2830.32 ,12447.74 ,2048.04 ,2335.01 ,3705.61 ,3050.99 ,12993.02 ,2526.12 ,8400.30 ,1968.99 ,8556.60 ,1402.67 ,4534.27 ,678.63 ,1804.29 ,4025.30 ,1890.19 ,5360.11 ,1523.16 ,1982.32 ,2224.09 ,1950.23 ,9784.64 
2021/5/7,3855.64 ,3982.18 ,3035.25 ,4651.86 ,4400.81 ,8984.75 ,26801.84 ,1829.86 ,2821.05 ,12068.71 ,2055.43 ,2331.86 ,3689.63 ,3031.03 ,12666.58 ,2473.55 ,8422.16 ,1972.16 ,8320.38 ,1385.52 ,4487.22 ,676.08 ,1795.94 ,4067.14 ,1866.10 ,5259.87 ,1502.14 ,2047.67 ,2254.62 ,1953.54 ,9389.67 
2021/5/10,3757.10 ,3977.63 ,3170.96 ,4879.54 ,4373.54 ,9112.50 ,26383.09 ,1834.70 ,2823.98 ,12228.62 ,2069.51 ,2332.47 ,3651.24 ,3023.55 ,13067.91 ,2496.36 ,8405.14 ,1977.09 ,8358.38 ,1374.17 ,4497.61 ,672.25 ,1789.09 ,4040.48 ,1860.07 ,5315.45 ,1488.10 ,2170.36 ,2267.81 ,1936.57 ,9534.21 
2021/5/11,3781.42 ,3908.98 ,3057.41 ,4681.39 ,4391.07 ,9132.06 ,27345.55 ,1841.97 ,2795.64 ,12416.49 ,2087.72 ,2332.83 ,3695.03 ,3066.90 ,13082.18 ,2476.20 ,8327.96 ,1979.55 ,8289.46 ,1407.94 ,4555.20 ,672.66 ,1801.88 ,4051.71 ,1877.56 ,5304.73 ,1480.42 ,2111.32 ,2194.83 ,1952.20 ,9664.38 
2021/5/12,3850.62 ,3961.18 ,3092.61 ,4718.80 ,4413.95 ,9056.16 ,27645.79 ,1871.60 ,2792.70 ,12656.72 ,2076.60 ,2335.59 ,3675.58 ,3091.72 ,13164.14 ,2509.32 ,8340.70 ,1981.21 ,8299.05 ,1403.90 ,4598.77 ,683.69 ,1817.28 ,4069.48 ,1872.84 ,5442.69 ,1482.00 ,2137.79 ,2230.82 ,1946.26 ,9947.48 
2021/5/13,3785.13 ,3891.36 ,2912.76 ,4511.15 ,4366.16 ,8829.36 ,27667.90 ,1861.47 ,2752.99 ,12777.07 ,2061.10 ,2327.88 ,3689.39 ,3095.09 ,12908.40 ,2501.23 ,8198.41 ,1969.04 ,8155.86 ,1404.41 ,4564.53 ,679.79 ,1815.42 ,4048.99 ,1859.46 ,5306.53 ,1470.54 ,2038.62 ,2202.62 ,1940.89 ,9968.29 
2021/5/14,3838.78 ,3928.20 ,2909.00 ,4529.94 ,4447.19 ,8937.57 ,28251.61 ,1863.07 ,2770.20 ,12983.38 ,2088.49 ,2345.02 ,3731.14 ,3129.19 ,13387.16 ,2535.45 ,8312.98 ,1987.91 ,8340.74 ,1453.96 ,4651.31 ,687.14 ,1843.02 ,4105.71 ,1968.45 ,5422.02 ,1501.70 ,2012.11 ,2203.90 ,2002.61 ,9935.38 
2021/5/17,3875.61 ,3983.22 ,2891.70 ,4629.35 ,4483.32 ,9079.77 ,28870.07 ,1837.69 ,2800.21 ,13197.18 ,2082.39 ,2363.99 ,3719.77 ,3088.99 ,13635.40 ,2519.46 ,8398.99 ,1972.56 ,8572.12 ,1452.78 ,4674.70 ,689.28 ,1835.06 ,4118.06 ,1941.70 ,5515.60 ,1503.04 ,2010.05 ,2238.65 ,1973.51 ,10286.11 
2021/5/18,3866.63 ,4009.05 ,2927.43 ,4681.72 ,4471.82 ,9054.42 ,28903.95 ,1849.23 ,2809.55 ,13090.31 ,2093.11 ,2389.33 ,3755.88 ,3121.34 ,13658.60 ,2522.12 ,8340.20 ,1972.02 ,8542.75 ,1478.59 ,4718.44 ,693.68 ,1847.59 ,4111.89 ,1950.81 ,5501.66 ,1506.74 ,2028.13 ,2271.66 ,1983.90 ,10367.24 
2021/5/19,3833.21 ,4019.66 ,2873.34 ,4690.26 ,4522.43 ,8979.74 ,28795.69 ,1844.61 ,2791.97 ,13015.86 ,2108.52 ,2373.90 ,3720.82 ,3120.91 ,13881.33 ,2531.17 ,8381.87 ,1960.52 ,8660.51 ,1471.73 ,4683.28 ,691.66 ,1840.20 ,4049.26 ,1941.03 ,5615.55 ,1505.76 ,1992.02 ,2228.05 ,1998.58 ,10219.11 
2021/5/20,3846.50 ,3973.12 ,2754.39 ,4540.25 ,4526.02 ,9199.31 ,29172.31 ,1830.64 ,2778.43 ,13044.00 ,2094.17 ,2364.25 ,3709.48 ,3122.68 ,13782.34 ,2516.35 ,8336.98 ,1959.86 ,8677.19 ,1471.34 ,4690.83 ,695.65 ,1839.43 ,4088.57 ,1966.24 ,5565.63 ,1503.30 ,1912.10 ,2184.67 ,1982.99 ,10148.24 
2021/5/21,3808.62 ,3953.83 ,2805.03 ,4578.49 ,4508.40 ,9214.78 ,28930.17 ,1837.98 ,2787.88 ,12893.55 ,2119.63 ,2366.29 ,3690.59 ,3139.13 ,13581.60 ,2525.46 ,8315.69 ,1964.13 ,8645.63 ,1443.99 ,4649.78 ,692.29 ,1833.63 ,4034.01 ,1936.25 ,5563.73 ,1492.63 ,1940.48 ,2187.32 ,1978.23 ,9907.22 
2021/5/24,3755.49 ,3976.03 ,2752.51 ,4563.79 ,4552.99 ,9230.05 ,29484.53 ,1839.10 ,2811.47 ,12852.30 ,2113.33 ,2374.67 ,3698.16 ,3153.27 ,13686.68 ,2532.11 ,8315.01 ,1965.21 ,8683.90 ,1462.96 ,4780.37 ,697.96 ,1853.20 ,4036.71 ,1959.38 ,5507.48 ,1503.45 ,1935.64 ,2197.46 ,1989.84 ,10027.82 
2021/5/25,3798.14 ,4052.87 ,2782.66 ,4604.13 ,4647.40 ,9257.19 ,30766.81 ,1865.38 ,2839.39 ,13162.02 ,2116.14 ,2392.71 ,3744.68 ,3172.56 ,14292.60 ,2552.96 ,8460.04 ,1978.13 ,8809.44 ,1508.51 ,4912.87 ,710.09 ,1872.50 ,4189.73 ,2040.30 ,5559.29 ,1512.34 ,1957.89 ,2254.42 ,1988.50 ,10432.81 
2021/5/26,3807.08 ,4095.70 ,2784.86 ,4643.87 ,4613.41 ,9362.86 ,30700.19 ,1870.24 ,2874.82 ,13175.25 ,2120.23 ,2406.16 ,3788.63 ,3210.64 ,14362.85 ,2553.95 ,8466.79 ,1984.10 ,8704.02 ,1510.54 ,4883.09 ,702.89 ,1876.51 ,4224.62 ,2037.90 ,5586.15 ,1524.06 ,1960.74 ,2263.33 ,2008.22 ,10464.49 
2021/5/27,3793.95 ,4146.41 ,2802.29 ,4649.28 ,4712.38 ,9439.78 ,30844.31 ,1884.13 ,2858.16 ,13236.96 ,2122.60 ,2426.51 ,3810.20 ,3221.95 ,14533.77 ,2556.42 ,8444.78 ,1984.82 ,8731.14 ,1516.23 ,4903.17 ,710.42 ,1911.55 ,4190.98 ,2042.60 ,5616.85 ,1547.01 ,1987.25 ,2266.11 ,2020.67 ,10537.90 
2021/5/28,3761.64 ,4150.51 ,2791.50 ,4706.93 ,4677.59 ,9312.58 ,30654.53 ,1875.65 ,2827.75 ,13009.18 ,2108.12 ,2427.61 ,3796.43 ,3216.51 ,14522.56 ,2558.05 ,8381.33 ,1966.74 ,8898.77 ,1519.57 ,4894.84 ,703.05 ,1911.72 ,4202.86 ,2060.92 ,5672.25 ,1539.44 ,1972.56 ,2239.02 ,1995.05 ,10410.97 
2021/5/31,3748.70 ,4206.42 ,2791.77 ,4816.81 ,4734.79 ,9208.79 ,30682.25 ,1894.13 ,2844.67 ,13238.64 ,2123.95 ,2407.68 ,3787.06 ,3264.96 ,14176.53 ,2569.74 ,8571.39 ,1966.48 ,9246.22 ,1558.14 ,4948.91 ,704.07 ,1929.41 ,4181.14 ,2050.09 ,5698.52 ,1556.00 ,1976.21 ,2212.45 ,1996.66 ,10624.26 
2021/6/1,3779.18 ,4278.91 ,2797.72 ,4821.97 ,4760.34 ,9172.35 ,30945.57 ,1921.94 ,2875.59 ,13411.19 ,2117.07 ,2423.19 ,3774.45 ,3273.68 ,14227.92 ,2564.86 ,8571.74 ,1975.67 ,9142.94 ,1547.40 ,4955.41 ,706.53 ,1939.28 ,4145.98 ,2022.33 ,5768.22 ,1565.99 ,2030.18 ,2287.08 ,2008.32 ,10696.38 
2021/6/2,3804.92 ,4264.61 ,2747.61 ,4753.74 ,4681.24 ,9129.92 ,30564.50 ,1923.00 ,2851.86 ,13148.52 ,2121.82 ,2428.06 ,3770.75 ,3255.44 ,13921.39 ,2585.07 ,8516.20 ,1968.67 ,9078.09 ,1511.90 ,4847.96 ,692.10 ,1911.05 ,4147.60 ,1997.65 ,5738.09 ,1550.89 ,2050.01 ,2319.41 ,2000.61 ,10297.75 
2021/6/3,3789.01 ,4240.50 ,2791.80 ,4758.06 ,4649.26 ,9034.56 ,30737.34 ,1929.60 ,2850.62 ,13016.35 ,2120.25 ,2444.38 ,3781.27 ,3280.31 ,13947.00 ,2577.53 ,8464.43 ,1968.27 ,8881.09 ,1495.02 ,4811.53 ,694.38 ,1946.57 ,4114.31 ,1992.08 ,5682.96 ,1542.43 ,2073.84 ,2275.84 ,2000.97 ,10278.65 
2021/6/4,3816.99 ,4281.53 ,2757.81 ,4746.43 ,4707.39 ,9035.87 ,31121.36 ,1903.80 ,2861.58 ,13099.22 ,2102.98 ,2427.43 ,3744.09 ,3253.71 ,13725.43 ,2579.47 ,8415.78 ,1958.60 ,8961.48 ,1509.03 ,4800.08 ,699.07 ,1952.22 ,4157.27 ,2006.29 ,5746.23 ,1543.80 ,2041.69 ,2256.08 ,1986.94 ,10339.43 
2021/6/7,3758.68 ,4311.90 ,2726.47 ,4741.34 ,4789.25 ,8955.25 ,31317.35 ,1888.03 ,2863.04 ,13152.80 ,2100.90 ,2408.60 ,3688.77 ,3272.31 ,13661.75 ,2615.26 ,8414.90 ,1962.32 ,8789.93 ,1532.94 ,4915.42 ,707.13 ,1986.70 ,4132.95 ,2009.41 ,5748.73 ,1551.41 ,2066.30 ,2276.88 ,1989.49 ,10241.52 
2021/6/8,3744.98 ,4253.69 ,2730.28 ,4633.34 ,4756.45 ,8908.20 ,29999.90 ,1890.88 ,2847.70 ,12979.53 ,2099.87 ,2413.06 ,3705.41 ,3244.84 ,13654.04 ,2626.20 ,8384.66 ,1966.04 ,8825.69 ,1562.39 ,4922.30 ,711.26 ,1985.93 ,4128.77 ,2013.99 ,5823.56 ,1543.64 ,2051.76 ,2259.66 ,1985.46 ,10200.35 
2021/6/9,3727.68 ,4309.47 ,2772.64 ,4655.19 ,4775.22 ,8875.51 ,30059.74 ,1891.63 ,2829.01 ,12984.39 ,2109.16 ,2414.80 ,3683.63 ,3219.98 ,13491.56 ,2649.60 ,8388.90 ,1966.66 ,8864.45 ,1568.78 ,4941.80 ,707.67 ,1983.47 ,4113.75 ,1999.95 ,5837.20 ,1546.26 ,2126.59 ,2317.00 ,1982.74 ,9989.25 
2021/6/10,3683.07 ,4343.64 ,2804.34 ,4682.79 ,4813.78 ,8867.29 ,30344.26 ,1884.90 ,2813.36 ,13095.10 ,2104.51 ,2438.42 ,3657.68 ,3211.44 ,13457.42 ,2695.57 ,8480.37 ,1962.43 ,9208.87 ,1576.14 ,5145.76 ,712.19 ,2014.39 ,4102.61 ,1998.22 ,5948.18 ,1551.72 ,2108.16 ,2309.09 ,1981.09 ,10033.61 
2021/6/11,3638.46 ,4317.39 ,2830.63 ,4684.65 ,4759.08 ,8751.02 ,29730.96 ,1875.58 ,2788.02 ,12993.40 ,2123.49 ,2445.84 ,3633.04 ,3178.72 ,13362.15 ,2727.60 ,8384.90 ,1971.92 ,9357.56 ,1522.64 ,5131.75 ,704.39 ,1986.45 ,4066.18 ,1971.51 ,6021.55 ,1540.44 ,2121.55 ,2304.70 ,1991.67 ,10030.80 
2021/6/15,3582.84 ,4271.10 ,2764.20 ,4528.03 ,4806.47 ,8693.59 ,29709.32 ,1835.26 ,2759.87 ,12787.68 ,2089.50 ,2430.23 ,3562.12 ,3117.84 ,12876.17 ,2716.61 ,8292.87 ,1946.32 ,9265.97 ,1522.85 ,5075.46 ,696.38 ,1979.63 ,4001.35 ,1930.23 ,6055.66 ,1534.03 ,2103.07 ,2275.83 ,1956.20 ,10006.44 
2021/6/16,3541.28 ,4154.61 ,2710.67 ,4350.77 ,4683.36 ,8745.40 ,29368.65 ,1809.68 ,2728.02 ,12438.80 ,2065.96 ,2394.91 ,3568.93 ,3103.70 ,12650.32 ,2660.43 ,8147.11 ,1949.21 ,8871.27 ,1510.62 ,5012.10 ,686.04 ,1972.53 ,4027.34 ,1920.28 ,5774.32 ,1503.63 ,2090.33 ,2261.18 ,1936.71 ,9748.93 
2021/6/17,3508.47 ,4167.87 ,2674.82 ,4375.41 ,4876.05 ,8643.39 ,29646.33 ,1823.22 ,2735.13 ,12509.65 ,2067.10 ,2414.30 ,3576.17 ,3084.61 ,12507.55 ,2731.99 ,8041.40 ,1941.72 ,9064.64 ,1521.01 ,5102.76 ,680.95 ,1998.58 ,4000.12 ,1916.20 ,5874.46 ,1513.38 ,2098.07 ,2224.82 ,1928.93 ,9852.30 
2021/6/18,3496.19 ,4183.88 ,2658.97 ,4454.72 ,4939.22 ,8630.72 ,29136.43 ,1855.24 ,2743.45 ,12629.78 ,2074.51 ,2435.85 ,3558.75 ,3074.72 ,12546.49 ,2765.49 ,7982.91 ,1945.13 ,9340.75 ,1553.03 ,5091.64 ,685.01 ,2025.91 ,3956.91 ,1918.47 ,6084.89 ,1530.15 ,2053.64 ,2182.20 ,1945.93 ,9957.51 
2021/6/21,3438.82 ,4198.34 ,2735.25 ,4450.05 ,4985.49 ,8458.12 ,29046.43 ,1877.91 ,2747.61 ,12772.31 ,2096.93 ,2443.49 ,3543.75 ,3083.93 ,12380.16 ,2781.52 ,7898.10 ,1950.24 ,9521.40 ,1614.28 ,5166.86 ,687.70 ,2017.75 ,3913.25 ,1907.61 ,6122.72 ,1550.71 ,2022.81 ,2157.80 ,1959.27 ,10169.50 
2021/6/22,3492.32 ,4244.39 ,2718.58 ,4478.59 ,4999.13 ,8419.77 ,29168.08 ,1892.35 ,2759.51 ,12998.08 ,2127.81 ,2449.43 ,3539.18 ,3085.87 ,12490.64 ,2811.61 ,7965.21 ,1968.58 ,9520.73 ,1609.53 ,5125.14 ,687.26 ,2001.64 ,3970.56 ,1913.89 ,6176.83 ,1576.23 ,2043.19 ,2202.74 ,1982.90 ,10164.78 
2021/6/23,3539.16 ,4286.61 ,2754.20 ,4562.29 ,5144.02 ,8635.77 ,28528.36 ,1905.15 ,2785.94 ,12988.68 ,2155.92 ,2456.30 ,3555.17 ,3076.15 ,12888.71 ,2824.17 ,8019.87 ,1980.28 ,9694.72 ,1604.49 ,5132.05 ,691.02 ,2019.89 ,3954.08 ,1928.12 ,6282.23 ,1576.10 ,2098.80 ,2211.81 ,1994.76 ,10178.01 
2021/6/24,3498.22 ,4272.06 ,2769.66 ,4536.82 ,5149.63 ,8632.87 ,28644.90 ,1884.67 ,2764.97 ,12795.22 ,2147.89 ,2461.75 ,3536.48 ,3088.80 ,12729.01 ,2847.28 ,8054.85 ,1997.92 ,9846.26 ,1578.06 ,5022.31 ,680.36 ,1998.27 ,3966.45 ,1934.09 ,6263.90 ,1561.78 ,2116.46 ,2223.86 ,1988.32 ,9921.26 
2021/6/25,3546.34 ,4368.15 ,2832.14 ,4636.99 ,5181.31 ,8687.61 ,29106.00 ,1891.63 ,2794.50 ,13032.41 ,2138.43 ,2478.52 ,3555.21 ,3087.11 ,12822.20 ,2841.55 ,8098.60 ,2012.30 ,9948.60 ,1580.25 ,5006.25 ,680.32 ,1982.64 ,4019.12 ,1981.88 ,6247.47 ,1578.43 ,2167.37 ,2298.45 ,1981.33 ,10342.50 
2021/6/28,3678.82 ,4394.36 ,2796.07 ,4611.27 ,5235.87 ,8725.19 ,29361.82 ,1921.60 ,2803.04 ,13256.77 ,2145.12 ,2450.98 ,3507.37 ,3112.63 ,13124.64 ,2817.25 ,8101.95 ,2011.37 ,10121.53 ,1587.60 ,5050.28 ,683.56 ,2004.76 ,3943.36 ,1955.58 ,6318.34 ,1579.70 ,2053.60 ,2292.25 ,1972.32 ,10475.42 
2021/6/29,3622.95 ,4395.05 ,2754.49 ,4548.88 ,5164.32 ,8554.94 ,28864.16 ,1944.83 ,2773.18 ,13164.09 ,2115.46 ,2418.36 ,3485.56 ,3106.15 ,13000.80 ,2800.39 ,8018.09 ,1993.47 ,10268.15 ,1552.58 ,5028.80 ,679.61 ,1964.82 ,3896.43 ,1925.80 ,6210.92 ,1574.29 ,2015.76 ,2286.09 ,1955.06 ,10637.98 
2021/6/30,3609.43 ,4432.35 ,2765.76 ,4605.50 ,5294.29 ,8607.78 ,28944.20 ,1931.14 ,2758.02 ,13203.85 ,2105.64 ,2432.63 ,3481.81 ,3101.00 ,12947.45 ,2823.23 ,7994.93 ,1977.15 ,10498.70 ,1574.72 ,5115.25 ,679.32 ,1989.92 ,3930.59 ,1937.09 ,6215.25 ,1592.16 ,2026.22 ,2299.18 ,1948.04 ,10556.81 
2021/7/1,3572.62 ,4351.69 ,2765.01 ,4533.26 ,5192.63 ,8674.70 ,29325.81 ,1931.89 ,2733.29 ,13422.83 ,2085.79 ,2408.09 ,3557.19 ,3106.36 ,12925.53 ,2749.55 ,8023.86 ,1971.95 ,10302.50 ,1507.08 ,5020.14 ,673.05 ,1945.92 ,4003.62 ,1905.45 ,6072.99 ,1569.48 ,1986.34 ,2257.27 ,1931.21 ,10698.94 
2021/7/2,3547.91 ,4305.78 ,2744.46 ,4590.60 ,5103.14 ,8491.30 ,28256.36 ,1919.17 ,2713.41 ,12928.56 ,2063.78 ,2401.11 ,3490.06 ,3108.97 ,12276.60 ,2711.49 ,7865.48 ,1965.45 ,10151.74 ,1463.10 ,4949.75 ,666.58 ,1920.32 ,3900.10 ,1846.73 ,6029.85 ,1552.43 ,1982.25 ,2245.38 ,1919.98 ,10317.58 
2021/7/5,3547.32 ,4387.56 ,2750.37 ,4803.62 ,5242.28 ,8305.35 ,28042.26 ,1934.36 ,2714.94 ,12825.95 ,2068.41 ,2407.77 ,3467.65 ,3123.08 ,12227.72 ,2717.73 ,7918.54 ,1967.35 ,10266.59 ,1473.96 ,5023.06 ,659.78 ,1940.29 ,3902.21 ,1845.92 ,6123.63 ,1564.53 ,2025.31 ,2256.36 ,1942.99 ,10396.40 
2021/7/6,3567.80 ,4451.38 ,2732.64 ,4839.81 ,5216.68 ,8317.09 ,27921.21 ,1922.95 ,2719.14 ,12418.85 ,2096.22 ,2414.66 ,3524.44 ,3141.22 ,12253.22 ,2724.82 ,7958.80 ,1980.43 ,10173.34 ,1482.26 ,5022.24 ,659.45 ,1945.87 ,3929.22 ,1864.77 ,6140.04 ,1563.23 ,2029.88 ,2303.07 ,1959.72 ,9952.43 
2021/7/7,3539.34 ,4522.10 ,2820.57 ,4971.21 ,5298.19 ,8446.11 ,28124.54 ,1944.71 ,2762.14 ,12665.28 ,2099.92 ,2437.97 ,3495.72 ,3171.98 ,12044.66 ,2744.05 ,8058.23 ,1981.08 ,10693.72 ,1520.28 ,5030.19 ,662.32 ,1949.47 ,3916.72 ,1861.19 ,6254.34 ,1583.64 ,2007.43 ,2291.05 ,1985.97 ,10076.44 
2021/7/8,3501.48 ,4506.39 ,2776.48 ,4965.15 ,5407.90 ,8365.82 ,27517.48 ,1911.72 ,2716.91 ,12415.17 ,2100.34 ,2396.70 ,3477.14 ,3115.42 ,11820.60 ,2803.50 ,7916.39 ,1962.52 ,10875.44 ,1571.02 ,5064.20 ,650.97 ,1936.84 ,3805.74 ,1842.40 ,6207.06 ,1582.29 ,1941.62 ,2254.02 ,1991.16 ,9773.36 
2021/7/9,3497.70 ,4604.60 ,2856.35 ,5234.53 ,5360.63 ,8331.95 ,27017.82 ,1910.63 ,2728.36 ,12405.57 ,2120.32 ,2382.24 ,3471.66 ,3123.57 ,11674.01 ,2841.64 ,7899.35 ,1973.77 ,10878.67 ,1562.59 ,5019.42 ,651.85 ,1938.39 ,3764.45 ,1839.83 ,6300.77 ,1596.95 ,1969.93 ,2271.58 ,2025.36 ,9654.90 
2021/7/12,3513.77 ,4735.16 ,2884.07 ,5384.99 ,5442.72 ,8404.97 ,27175.34 ,1927.39 ,2759.88 ,12683.75 ,2115.11 ,2384.50 ,3445.99 ,3126.48 ,12348.18 ,2953.58 ,7966.69 ,1984.30 ,11133.00 ,1577.33 ,5240.58 ,657.53 ,2026.09 ,3755.30 ,1857.39 ,6446.81 ,1613.67 ,1937.51 ,2327.60 ,2033.64 ,9863.01 
2021/7/13,3534.20 ,4760.52 ,2925.11 ,5375.52 ,5319.28 ,8586.61 ,27761.52 ,1940.97 ,2803.95 ,12733.87 ,2163.15 ,2402.37 ,3458.32 ,3159.39 ,12493.72 ,2947.77 ,8164.42 ,2014.19 ,11103.72 ,1571.51 ,5278.35 ,668.32 ,2048.71 ,3747.01 ,1853.27 ,6430.93 ,1631.74 ,1999.11 ,2342.52 ,2071.93 ,9870.77 
2021/7/14,3489.62 ,4700.87 ,2875.73 ,5197.85 ,5282.48 ,8516.84 ,27795.07 ,1951.57 ,2789.00 ,12859.70 ,2146.46 ,2391.60 ,3404.95 ,3130.84 ,12263.66 ,2920.91 ,8083.65 ,2000.69 ,10905.33 ,1536.99 ,5200.33 ,661.70 ,2044.00 ,3682.86 ,1821.66 ,6206.20 ,1605.13 ,2010.27 ,2368.55 ,2052.16 ,10027.17 
2021/7/15,3470.62 ,4772.07 ,3013.82 ,5354.71 ,5270.25 ,8451.52 ,28341.21 ,1919.85 ,2777.51 ,12871.58 ,2128.91 ,2356.60 ,3413.81 ,3149.64 ,12309.29 ,2908.88 ,8120.30 ,2007.69 ,11217.53 ,1536.64 ,5170.17 ,658.16 ,2028.42 ,3779.31 ,1858.85 ,6116.41 ,1614.47 ,2018.14 ,2394.61 ,2037.67 ,9945.87 
2021/7/16,3407.42 ,4752.84 ,3034.07 ,5356.85 ,5249.51 ,8369.20 ,27846.88 ,1904.56 ,2765.82 ,12729.18 ,2110.35 ,2353.33 ,3414.30 ,3135.03 ,12028.03 ,2864.18 ,8045.88 ,2007.94 ,10885.36 ,1600.11 ,5134.03 ,656.75 ,2019.98 ,3756.39 ,1853.27 ,6072.51 ,1590.30 ,2055.82 ,2413.93 ,2037.12 ,9672.13 
