Date,High,Close,Low,Index
2016/2/1,"4,162.61","4,097.08","4,040.62",861
2016/2/2,"4,229.46","4,218.69","4,098.85",862
2016/2/3,"4,238.75","4,224.52","4,143.54",863
2016/2/4,"4,318.15","4,299.54","4,239.91",864
2016/2/5,"4,315.64","4,261.11","4,259.97",865
2016/2/15,"4,275.75","4,252.90","4,129.36",866
2016/2/16,"4,420.94","4,412.03","4,274.07",867
2016/2/17,"4,469.99","4,465.17","4,387.26",868
2016/2/18,"4,510.86","4,453.40","4,445.22",869
2016/2/19,"4,489.52","4,466.16","4,425.49",870
2016/2/22,"4,566.98","4,561.69","4,500.03",871
2016/2/23,"4,568.82","4,528.74","4,473.21",872
2016/2/24,"4,557.52","4,550.35","4,456.58",873
2016/2/25,"4,540.62","4,227.46","4,210.43",874
2016/2/26,"4,278.61","4,241.59","4,158.83",875
2016/2/29,"4,220.99","4,056.61","3,998.71",876
2016/3/1,"4,167.45","4,140.27","4,012.13",877
2016/3/2,"4,336.52","4,330.47","4,136.36",878
2016/3/3,"4,397.29","4,341.00","4,321.14",879
2016/3/4,"4,351.11","4,280.62","4,209.61",880
2016/3/7,"4,373.22","4,343.78","4,301.12",881
2016/3/8,"4,361.70","4,361.63","4,190.42",882
2016/3/9,"4,314.58","4,283.77","4,235.09",883
2016/3/10,"4,304.38","4,207.43","4,205.85",884
2016/3/11,"4,224.13","4,203.89","4,148.73",885
2016/3/14,"4,366.07","4,317.67","4,243.32",886
2016/3/15,"4,322.79","4,303.37","4,262.34",887
2016/3/16,"4,332.68","4,287.42","4,269.27",888
2016/3/17,"4,412.90","4,392.54","4,289.56",889
2016/3/18,"4,536.89","4,514.16","4,407.19",890
2016/3/21,"4,631.83","4,631.23","4,557.46",891
2016/3/22,"4,644.95","4,610.20","4,575.15",892
2016/3/23,"4,643.45","4,643.03","4,579.91",893
2016/3/24,"4,645.23","4,570.48","4,564.17",894
2016/3/25,"4,607.36","4,600.65","4,548.81",895
2016/3/28,"4,659.56","4,568.76","4,554.89",896
2016/3/29,"4,571.94","4,496.18","4,467.17",897
2016/3/30,"4,641.47","4,641.47","4,534.30",898
2016/3/31,"4,689.75","4,650.49","4,635.62",899
2016/4/1,"4,650.10","4,639.56","4,560.76",900
2016/4/5,"4,745.40","4,738.23","4,626.19",901
2016/4/6,"4,757.59","4,749.75","4,703.22",902
2016/4/7,"4,770.34","4,677.99","4,677.82",903
2016/4/8,"4,656.76","4,640.20","4,590.13",904
2016/4/11,"4,749.32","4,725.53","4,680.42",905
2016/4/12,"4,730.74","4,698.08","4,654.31",906
2016/4/13,"4,816.35","4,763.06","4,724.97",907
2016/4/14,"4,802.44","4,802.24","4,751.44",908
2016/4/15,"4,813.77","4,799.42","4,775.07",909
2016/4/18,"4,768.42","4,732.40","4,709.07",910
2016/4/19,"4,766.63","4,748.91","4,718.33",911
2016/4/20,"4,768.38","4,585.19","4,493.23",912
2016/4/21,"4,613.95","4,541.68","4,537.22",913
2016/4/22,"4,573.46","4,573.18","4,502.36",914
2016/4/25,"4,566.05","4,552.14","4,500.38",915
2016/4/26,"4,595.62","4,595.40","4,537.05",916
2016/4/27,"4,623.84","4,579.56","4,572.66",917
2016/4/28,"4,587.85","4,568.66","4,504.12",918
2016/4/29,"4,587.61","4,564.67","4,544.33",919
2016/5/3,"4,677.57","4,677.33","4,549.68",920
2016/5/4,"4,704.64","4,676.39","4,655.27",921
2016/5/5,"4,699.84","4,696.78","4,654.64",922
2016/5/6,"4,709.04","4,537.64","4,537.49",923
2016/5/9,"4,500.47","4,391.48","4,372.87",924
2016/5/10,"4,408.82","4,387.49","4,365.40",925
2016/5/11,"4,424.68","4,377.84","4,357.46",926
2016/5/12,"4,379.58","4,378.54","4,271.86",927
2016/5/13,"4,409.32","4,363.05","4,342.08",928
2016/5/16,"4,421.17","4,420.87","4,330.83",929
2016/5/17,"4,448.50","4,411.97","4,388.26",930
2016/5/18,"4,380.28","4,325.80","4,281.04",931
2016/5/19,"4,382.69","4,337.45","4,318.96",932
2016/5/20,"4,374.43","4,374.19","4,294.08",933
2016/5/23,"4,422.09","4,418.14","4,379.76",934
2016/5/24,"4,411.13","4,377.67","4,352.95",935
2016/5/25,"4,421.66","4,366.37","4,352.06",936
2016/5/26,"4,381.42","4,381.21","4,292.61",937
2016/5/27,"4,402.92","4,378.09","4,359.84",938
2016/5/30,"4,394.40","4,368.69","4,325.35",939
2016/5/31,"4,532.85","4,532.85","4,372.31",940
2016/6/1,"4,572.75","4,545.76","4,534.34",941
2016/6/2,"4,574.87","4,574.87","4,536.58",942
2016/6/3,"4,618.55","4,597.34","4,562.79",943
2016/6/6,"4,615.65","4,599.42","4,574.70",944
2016/6/7,"4,604.99","4,601.11","4,577.45",945
2016/6/8,"4,608.98","4,587.39","4,552.60",946
2016/6/13,"4,560.17","4,401.32","4,400.92",947
2016/6/14,"4,422.30","4,416.46","4,375.14",948
2016/6/15,"4,541.25","4,526.74","4,365.47",949
2016/6/16,"4,541.12","4,512.46","4,499.55",950
2016/6/17,"4,569.34","4,538.50","4,510.10",951
2016/6/20,"4,555.53","4,548.53","4,499.09",952
2016/6/21,"4,603.05","4,515.17","4,497.11",953
2016/6/22,"4,575.61","4,575.46","4,499.10",954
2016/6/23,"4,577.42","4,554.49","4,526.07",955
2016/6/24,"4,577.24","4,505.96","4,403.02",956
2016/6/27,"4,595.23","4,595.10","4,480.00",957
2016/6/28,"4,636.11","4,632.58","4,570.06",958
2016/6/29,"4,659.28","4,648.80","4,630.57",959
2016/6/30,"4,663.23","4,650.62","4,632.48",960
2016/7/1,"4,674.46","4,644.61","4,632.57",961
2016/7/4,"4,732.00","4,725.52","4,616.47",962
2016/7/5,"4,746.40","4,740.63","4,714.16",963
2016/7/6,"4,759.45","4,759.22","4,710.24",964
2016/7/7,"4,776.14","4,759.86","4,718.88",965
2016/7/8,"4,765.37","4,741.75","4,726.79",966
2016/7/11,"4,794.80","4,738.82","4,734.68",967
2016/7/12,"4,808.51","4,808.27","4,697.76",968
2016/7/13,"4,846.44","4,835.90","4,808.32",969
2016/7/14,"4,837.56","4,836.23","4,806.02",970
2016/7/15,"4,842.91","4,824.85","4,807.34",971
2016/7/18,"4,830.36","4,803.76","4,781.09",972
2016/7/19,"4,809.12","4,808.13","4,761.22",973
2016/7/20,"4,823.78","4,801.61","4,791.46",974
2016/7/21,"4,845.60","4,816.65","4,796.32",975
2016/7/22,"4,820.12","4,775.50","4,770.51",976
2016/7/25,"4,802.83","4,781.75","4,759.71",977
2016/7/26,"4,840.39","4,840.17","4,779.79",978
2016/7/27,"4,847.59","4,683.80","4,612.50",979
2016/7/28,"4,707.19","4,682.34","4,627.09",980
2016/7/29,"4,689.56","4,652.71","4,641.23",981
2016/8/1,"4,636.93","4,595.01","4,553.71",982
2016/8/2,"4,627.10","4,627.03","4,585.61",983
2016/8/3,"4,645.97","4,641.88","4,606.85",984
2016/8/4,"4,667.27","4,665.23","4,617.87",985
2016/8/5,"4,683.03","4,653.34","4,650.72",986
2016/8/8,"4,702.74","4,702.57","4,618.45",987
2016/8/9,"4,744.04","4,743.89","4,696.34",988
2016/8/10,"4,755.92","4,727.33","4,726.76",989
2016/8/11,"4,741.59","4,680.32","4,680.32",990
2016/8/12,"4,745.25","4,745.21","4,674.78",991
2016/8/15,"4,884.96","4,866.18","4,753.29",992
2016/8/16,"4,896.36","4,875.12","4,861.20",993
2016/8/17,"4,892.97","4,881.81","4,851.07",994
2016/8/18,"4,907.57","4,876.93","4,858.33",995
2016/8/19,"4,894.55","4,882.43","4,848.86",996
2016/8/22,"4,891.89","4,831.48","4,830.25",997
2016/8/23,"4,857.34","4,839.36","4,809.35",998
2016/8/24,"4,859.80","4,839.62","4,828.08",999
2016/8/25,"4,815.36","4,808.00","4,758.05",1000
2016/8/26,"4,850.74","4,817.57","4,807.96",1001
2016/8/29,"4,835.27","4,824.80","4,805.38",1002
2016/8/30,"4,849.98","4,827.81","4,818.56",1003
2016/8/31,"4,845.22","4,840.00","4,806.09",1004
2016/9/1,"4,845.48","4,803.14","4,802.78",1005
2016/9/2,"4,822.37","4,799.62","4,773.39",1006
2016/9/5,"4,840.21","4,817.08","4,805.91",1007
2016/9/6,"4,874.08","4,873.57","4,783.64",1008
2016/9/7,"4,899.15","4,873.11","4,867.60",1009
2016/9/8,"4,885.65","4,883.98","4,859.50",1010
2016/9/9,"4,895.07","4,852.07","4,852.06",1011
2016/9/12,"4,785.76","4,735.62","4,720.10",1012
2016/9/13,"4,761.79","4,753.90","4,727.41",1013
2016/9/14,"4,751.17","4,726.50","4,713.96",1014
2016/9/19,"4,772.41","4,772.18","4,733.58",1015
2016/9/20,"4,774.82","4,768.62","4,756.40",1016
2016/9/21,"4,789.12","4,779.21","4,765.42",1017
2016/9/22,"4,826.55","4,810.08","4,799.24",1018
2016/9/23,"4,816.33","4,790.90","4,790.50",1019
2016/9/26,"4,781.19","4,699.25","4,699.25",1020
2016/9/27,"4,730.50","4,730.50","4,676.48",1021
2016/9/28,"4,734.22","4,720.99","4,714.53",1022
2016/9/29,"4,756.01","4,738.01","4,725.27",1023
2016/9/30,"4,765.14","4,757.40","4,731.18",1024
2016/10/10,"4,837.68","4,837.64","4,769.13",1025
2016/10/11,"4,864.83","4,864.44","4,834.89",1026
2016/10/12,"4,862.72","4,862.15","4,842.28",1027
2016/10/13,"4,877.65","4,868.11","4,854.02",1028
2016/10/14,"4,867.13","4,865.17","4,832.25",1029
2016/10/17,"4,874.12","4,822.99","4,810.85",1030
2016/10/18,"4,892.08","4,892.03","4,817.03",1031
2016/10/19,"4,907.77","4,886.20","4,874.22",1032
2016/10/20,"4,901.13","4,895.33","4,879.70",1033
2016/10/21,"4,907.08","4,887.91","4,850.79",1034
2016/10/24,"4,947.63","4,935.44","4,885.55",1035
2016/10/25,"4,947.80","4,947.80","4,931.95",1036
2016/10/26,"4,946.31","4,928.15","4,916.79",1037
2016/10/27,"4,924.78","4,920.99","4,901.84",1038
2016/10/28,"4,941.75","4,890.55","4,888.71",1039
2016/10/31,"4,892.73","4,887.24","4,855.25",1040
2016/11/1,"4,931.77","4,931.76","4,887.18",1041
2016/11/2,"4,930.45","4,897.74","4,894.60",1042
2016/11/3,"4,958.58","4,934.25","4,883.32",1043
2016/11/4,"4,952.51","4,919.62","4,910.38",1044
2016/11/7,"4,933.99","4,923.66","4,903.08",1045
2016/11/8,"4,961.07","4,949.30","4,930.47",1046
2016/11/9,"4,952.79","4,918.45","4,863.95",1047
2016/11/10,"4,982.32","4,980.24","4,952.04",1048
2016/11/11,"5,014.52","5,012.47","4,971.30",1049
2016/11/14,"5,045.32","5,030.26","4,999.94",1050
2016/11/15,"5,044.59","5,044.48","5,015.63",1051
2016/11/16,"5,057.71","5,047.23","5,036.49",1052
2016/11/17,"5,049.94","5,044.14","5,014.36",1053
2016/11/18,"5,052.44","5,022.16","5,015.56",1054
2016/11/21,"5,063.95","5,044.90","5,016.95",1055
2016/11/22,"5,087.21","5,086.51","5,049.12",1056
2016/11/23,"5,105.82","5,074.33","5,062.90",1057
2016/11/24,"5,098.38","5,069.83","5,058.35",1058
2016/11/25,"5,096.93","5,096.93","5,006.27",1059
2016/11/28,"5,125.25","5,107.02","5,099.93",1060
2016/11/29,"5,132.64","5,094.99","5,088.92",1061
2016/11/30,"5,092.63","5,068.87","5,054.80",1062
2016/12/1,"5,105.47","5,100.05","5,074.86",1063
2016/12/2,"5,097.59","5,030.27","5,026.94",1064
2016/12/5,"5,007.75","4,977.03","4,961.37",1065
2016/12/6,"4,995.35","4,977.17","4,973.98",1066
2016/12/7,"5,018.51","5,018.43","4,966.88",1067
2016/12/8,"5,024.73","5,000.31","4,996.13",1068
2016/12/9,"5,024.98","5,006.61","4,990.63",1069
2016/12/12,"5,004.46","4,818.29","4,815.33",1070
2016/12/13,"4,842.95","4,829.24","4,766.92",1071
2016/12/14,"4,845.92","4,798.50","4,788.40",1072
2016/12/15,"4,830.76","4,799.28","4,774.71",1073
2016/12/16,"4,834.83","4,827.35","4,792.26",1074
2016/12/19,"4,826.90","4,815.73","4,805.67",1075
2016/12/20,"4,813.14","4,799.13","4,775.51",1076
2016/12/21,"4,838.81","4,838.25","4,805.65",1077
2016/12/22,"4,841.02","4,834.80","4,815.22",1078
2016/12/23,"4,833.46","4,786.61","4,780.09",1079
2016/12/26,"4,806.31","4,806.21","4,722.70",1080
2016/12/27,"4,821.56","4,806.41","4,801.03",1081
2016/12/28,"4,812.11","4,788.62","4,778.30",1082
2016/12/29,"4,803.23","4,777.30","4,768.07",1083
2016/12/30,"4,796.09","4,786.98","4,770.72",1084
2017/1/3,"4,831.90","4,831.69","4,792.78",1085
2017/1/4,"4,880.37","4,879.99","4,828.42",1086
2017/1/5,"4,890.73","4,881.35","4,874.04",1087
2017/1/6,"4,880.02","4,850.94","4,849.78",1088
2017/1/9,"4,875.72","4,875.43","4,839.92",1089
2017/1/10,"4,883.09","4,861.77","4,859.17",1090
2017/1/11,"4,869.48","4,818.12","4,817.66",1091
2017/1/12,"4,827.30","4,782.32","4,779.11",1092
2017/1/13,"4,791.44","4,741.08","4,734.52",1093
2017/1/16,"4,730.21","4,645.33","4,543.00",1094
2017/1/17,"4,675.78","4,675.60","4,590.51",1095
2017/1/18,"4,695.66","4,675.03","4,655.79",1096
2017/1/19,"4,681.30","4,656.82","4,648.97",1097
2017/1/20,"4,716.99","4,711.31","4,651.76",1098
2017/1/23,"4,755.42","4,741.02","4,716.90",1099
2017/1/24,"4,742.20","4,732.90","4,724.43",1100
2017/1/25,"4,749.87","4,746.12","4,721.24",1101
2017/1/26,"4,772.91","4,770.43","4,748.98",1102
2017/2/3,"4,776.40","4,748.21","4,739.66",1103
2017/2/6,"4,780.85","4,780.50","4,741.01",1104
2017/2/7,"4,788.13","4,778.28","4,756.48",1105
2017/2/8,"4,806.99","4,806.69","4,749.95",1106
2017/2/9,"4,837.25","4,835.26","4,802.01",1107
2017/2/10,"4,855.59","4,842.30","4,830.38",1108
2017/2/13,"4,873.29","4,872.11","4,842.26",1109
2017/2/14,"4,874.81","4,870.58","4,853.83",1110
2017/2/15,"4,880.93","4,836.76","4,829.39",1111
2017/2/16,"4,867.64","4,867.22","4,830.87",1112
2017/2/17,"4,878.93","4,831.84","4,827.93",1113
2017/2/20,"4,888.74","4,888.10","4,829.96",1114
2017/2/21,"4,918.60","4,918.36","4,887.87",1115
2017/2/22,"4,935.31","4,935.19","4,908.17",1116
2017/2/23,"4,937.85","4,923.30","4,898.70",1117
2017/2/24,"4,930.34","4,930.06","4,903.51",1118
2017/2/27,"4,929.16","4,891.91","4,886.90",1119
2017/2/28,"4,909.15","4,906.27","4,884.94",1120
2017/3/1,"4,931.70","4,917.19","4,899.82",1121
2017/3/2,"4,927.32","4,885.97","4,884.11",1122
2017/3/3,"4,889.95","4,888.78","4,856.12",1123
2017/3/6,"4,930.11","4,929.80","4,890.29",1124
2017/3/7,"4,940.29","4,940.14","4,916.79",1125
2017/3/8,"4,940.00","4,926.43","4,913.77",1126
2017/3/9,"4,918.60","4,892.83","4,878.05",1127
2017/3/10,"4,906.69","4,894.77","4,888.99",1128
2017/3/13,"4,933.24","4,933.24","4,866.59",1129
2017/3/14,"4,941.71","4,927.20","4,916.75",1130
2017/3/15,"4,932.01","4,928.46","4,908.61",1131
2017/3/16,"4,966.41","4,966.28","4,937.94",1132
2017/3/17,"4,975.76","4,923.53","4,919.69",1133
2017/3/20,"4,934.95","4,934.95","4,902.43",1134
2017/3/21,"4,950.99","4,950.67","4,927.82",1135
2017/3/22,"4,945.20","4,927.75","4,901.87",1136
2017/3/23,"4,952.00","4,936.26","4,891.50",1137
2017/3/24,"4,969.78","4,962.37","4,928.96",1138
2017/3/27,"4,974.37","4,946.99","4,942.10",1139
2017/3/28,"4,950.64","4,934.17","4,923.88",1140
2017/3/29,"4,945.52","4,915.45","4,904.52",1141
2017/3/30,"4,911.26","4,844.46","4,833.02",1142
2017/3/31,"4,864.98","4,863.51","4,839.07",1143
2017/4/5,"4,949.59","4,949.59","4,889.74",1144
2017/4/6,"4,971.83","4,965.08","4,944.96",1145
2017/4/7,"4,982.47","4,970.40","4,953.82",1146
2017/4/10,"4,967.50","4,942.59","4,937.38",1147
2017/4/11,"4,974.27","4,972.47","4,896.60",1148
2017/4/12,"4,971.52","4,944.72","4,936.55",1149
2017/4/13,"4,966.64","4,958.74","4,930.04",1150
2017/4/14,"4,959.77","4,901.23","4,893.20",1151
2017/4/17,"4,883.25","4,858.68","4,833.44",1152
2017/4/18,"4,873.97","4,824.73","4,824.51",1153
2017/4/19,"4,810.93","4,780.79","4,735.91",1154
2017/4/20,"4,798.00","4,780.83","4,748.11",1155
2017/4/21,"4,796.39","4,768.25","4,756.38",1156
2017/4/24,"4,755.39","4,671.02","4,659.24",1157
2017/4/25,"4,708.67","4,686.41","4,662.54",1158
2017/4/26,"4,714.16","4,696.71","4,683.32",1159
2017/4/27,"4,714.88","4,709.19","4,617.31",1160
2017/4/28,"4,718.13","4,718.13","4,691.40",1161
2017/5/2,"4,719.24","4,713.02","4,695.93",1162
2017/5/3,"4,720.10","4,698.04","4,681.52",1163
2017/5/4,"4,717.77","4,684.75","4,664.43",1164
2017/5/5,"4,674.53","4,637.68","4,636.34",1165
2017/5/8,"4,627.68","4,573.67","4,572.79",1166
2017/5/9,"4,586.96","4,585.07","4,530.43",1167
2017/5/10,"4,606.05","4,528.31","4,527.96",1168
2017/5/11,"4,528.16","4,526.13","4,440.58",1169
2017/5/12,"4,549.85","4,540.47","4,505.70",1170
2017/5/15,"4,570.29","4,557.81","4,548.99",1171
2017/5/16,"4,626.59","4,626.38","4,520.72",1172
2017/5/17,"4,648.00","4,622.53","4,618.17",1173
2017/5/18,"4,624.79","4,597.10","4,580.92",1174
2017/5/19,"4,607.84","4,599.61","4,580.18",1175
2017/5/22,"4,614.91","4,562.41","4,544.28",1176
2017/5/23,"4,565.90","4,505.60","4,502.02",1177
2017/5/24,"4,517.70","4,517.70","4,436.95",1178
2017/5/25,"4,578.99","4,574.75","4,491.50",1179
2017/5/26,"4,590.65","4,569.97","4,562.39",1180
2017/5/31,"4,614.27","4,572.15","4,569.67",1181
2017/6/1,"4,564.91","4,519.04","4,518.02",1182
2017/6/2,"4,543.10","4,536.55","4,475.54",1183
2017/6/5,"4,552.36","4,545.59","4,535.22",1184
2017/6/6,"4,570.67","4,570.62","4,532.98",1185
2017/6/7,"4,645.41","4,644.84","4,567.81",1186
2017/6/8,"4,666.11","4,662.67","4,638.44",1187
2017/6/9,"4,677.37","4,674.94","4,652.42",1188
2017/6/12,"4,680.51","4,641.12","4,635.31",1189
2017/6/13,"4,682.40","4,679.13","4,633.31",1190
2017/6/14,"4,675.77","4,649.45","4,643.03",1191
2017/6/15,"4,675.46","4,672.08","4,639.10",1192
2017/6/16,"4,677.05","4,661.43","4,657.27",1193
2017/6/19,"4,698.86","4,698.60","4,660.50",1194
2017/6/20,"4,711.51","4,697.38","4,690.31",1195
2017/6/21,"4,725.15","4,725.04","4,688.62",1196
2017/6/22,"4,751.87","4,685.72","4,685.64",1197
2017/6/23,"4,708.71","4,708.62","4,643.26",1198
2017/6/26,"4,769.29","4,768.79","4,710.44",1199
2017/6/27,"4,780.00","4,776.66","4,750.45",1200
2017/6/28,"4,768.58","4,743.92","4,738.95",1201
2017/6/29,"4,769.58","4,768.11","4,746.38",1202
2017/6/30,"4,774.48","4,772.14","4,741.61",1203
2017/7/3,"4,781.39","4,781.39","4,749.29",1204
2017/7/4,"4,777.13","4,755.13","4,745.08",1205
2017/7/5,"4,798.72","4,798.55","4,742.95",1206
2017/7/6,"4,808.66","4,802.65","4,763.92",1207
2017/7/7,"4,809.03","4,808.63","4,778.55",1208
2017/7/10,"4,816.10","4,794.94","4,787.12",1209
2017/7/11,"4,816.98","4,774.45","4,774.24",1210
2017/7/12,"4,786.95","4,765.29","4,729.09",1211
2017/7/13,"4,790.81","4,784.51","4,757.11",1212
2017/7/14,"4,784.76","4,781.47","4,758.21",1213
2017/7/17,"4,771.45","4,637.95","4,613.02",1214
2017/7/18,"4,662.60","4,662.57","4,598.76",1215
2017/7/19,"4,738.99","4,738.17","4,650.49",1216
2017/7/20,"4,770.93","4,762.31","4,730.05",1217
2017/7/21,"4,768.90","4,754.61","4,746.75",1218
2017/7/24,"4,785.53","4,778.46","4,743.75",1219
2017/7/25,"4,784.51","4,758.42","4,741.27",1220
2017/7/26,"4,772.23","4,749.99","4,725.27",1221
2017/7/27,"4,784.18","4,780.15","4,718.39",1222
2017/7/28,"4,795.59","4,790.23","4,765.38",1223
2017/7/31,"4,825.74","4,823.00","4,783.22",1224
2017/8/1,"4,843.28","4,843.14","4,817.31",1225
2017/8/2,"4,853.01","4,818.70","4,817.00",1226
2017/8/3,"4,833.80","4,807.26","4,792.99",1227
2017/8/4,"4,822.23","4,782.95","4,782.68",1228
2017/8/7,"4,817.52","4,817.34","4,770.77",1229
2017/8/8,"4,833.85","4,826.82","4,807.13",1230
2017/8/9,"4,836.46","4,836.05","4,808.35",1231
2017/8/10,"4,844.33","4,806.04","4,771.32",1232
2017/8/11,"4,787.57","4,720.92","4,717.20",1233
2017/8/14,"4,798.02","4,798.02","4,724.21",1234
2017/8/15,"4,819.54","4,814.08","4,792.41",1235
2017/8/16,"4,825.53","4,819.96","4,785.03",1236
2017/8/17,"4,852.95","4,852.56","4,821.63",1237
2017/8/18,"4,856.09","4,845.86","4,819.35",1238
2017/8/21,"4,876.05","4,875.81","4,852.25",1239
2017/8/22,"4,882.12","4,869.00","4,857.04",1240
2017/8/23,"4,873.47","4,854.16","4,839.09",1241
2017/8/24,"4,858.15","4,824.60","4,816.68",1242
2017/8/25,"4,888.52","4,887.11","4,823.85",1243
2017/8/28,"4,962.09","4,944.07","4,893.95",1244
2017/8/29,"4,951.59","4,934.65","4,924.27",1245
2017/8/30,"4,955.90","4,946.83","4,932.93",1246
2017/8/31,"4,952.97","4,947.92","4,920.91",1247
2017/9/1,"4,976.32","4,972.25","4,951.63",1248
2017/9/4,"4,997.26","4,996.98","4,958.69",1249
2017/9/5,"5,009.09","5,005.27","4,982.81",1250
2017/9/6,"5,015.49","5,014.38","4,981.74",1251
2017/9/7,"5,025.50","4,989.18","4,987.16",1252
2017/9/8,"5,010.27","4,993.19","4,970.77",1253
2017/9/11,"5,021.80","5,018.19","4,986.89",1254
2017/9/12,"5,049.52","5,020.05","5,008.11",1255
2017/9/13,"5,035.89","5,035.30","5,004.00",1256
2017/9/14,"5,047.46","5,023.95","5,007.68",1257
2017/9/15,"5,026.19","5,010.15","4,994.53",1258
2017/9/18,"5,040.93","5,036.71","5,008.26",1259
2017/9/19,"5,048.00","5,018.54","5,003.20",1260
2017/9/20,"5,047.99","5,046.25","5,008.49",1261
2017/9/21,"5,052.15","5,014.24","5,014.21",1262
2017/9/22,"5,007.23","5,001.32","4,980.03",1263
2017/9/25,"4,997.23","4,953.99","4,948.65",1264
2017/9/26,"4,962.08","4,962.04","4,939.78",1265
2017/9/27,"4,990.90","4,983.24","4,961.03",1266
2017/9/28,"4,989.91","4,973.82","4,972.36",1267
2017/9/29,"5,008.25","5,002.55","4,977.92",1268
2017/10/9,"5,086.27","5,060.32","5,051.26",1269
2017/10/10,"5,082.88","5,082.46","5,041.53",1270
2017/10/11,"5,093.79","5,080.57","5,072.29",1271
2017/10/12,"5,086.10","5,081.27","5,054.21",1272
2017/10/13,"5,103.96","5,100.55","5,077.80",1273
2017/10/16,"5,104.47","5,049.98","5,048.56",1274
2017/10/17,"5,063.50","5,047.15","5,029.19",1275
2017/10/18,"5,064.30","5,044.09","5,032.95",1276
2017/10/19,"5,043.77","5,010.82","5,003.14",1277
2017/10/20,"5,037.26","5,036.93","4,997.04",1278
2017/10/23,"5,056.04","5,054.90","5,033.62",1279
2017/10/24,"5,061.91","5,061.88","5,040.05",1280
2017/10/25,"5,090.44","5,089.70","5,055.03",1281
2017/10/26,"5,123.07","5,109.78","5,082.56",1282
2017/10/27,"5,119.51","5,109.68","5,097.49",1283
2017/10/30,"5,113.54","5,045.26","4,999.85",1284
2017/10/31,"5,062.76","5,062.09","5,026.76",1285
2017/11/1,"5,085.43","5,055.37","5,048.89",1286
2017/11/2,"5,049.84","5,026.97","5,012.67",1287
2017/11/3,"5,030.07","5,003.17","4,973.40",1288
2017/11/6,"5,047.51","5,047.01","4,984.06",1289
2017/11/7,"5,082.26","5,081.41","5,044.65",1290
2017/11/8,"5,118.01","5,083.47","5,072.47",1291
2017/11/9,"5,117.08","5,116.79","5,078.94",1292
2017/11/10,"5,150.06","5,145.69","5,105.39",1293
2017/11/13,"5,163.51","5,159.42","5,143.58",1294
2017/11/14,"5,162.95","5,122.52","5,105.20",1295
2017/11/15,"5,120.44","5,082.26","5,062.65",1296
2017/11/16,"5,109.92","5,100.84","5,067.07",1297
2017/11/17,"5,105.06","5,026.99","5,021.80",1298
2017/11/20,"5,055.51","5,055.08","4,940.79",1299
2017/11/21,"5,104.02","5,102.29","5,039.04",1300
2017/11/22,"5,137.20","5,105.44","5,065.69",1301
2017/11/23,"5,092.54","4,970.20","4,962.05",1302
2017/11/24,"4,987.40","4,973.51","4,934.53",1303
2017/11/27,"4,960.67","4,912.66","4,904.90",1304
2017/11/28,"4,952.68","4,952.68","4,894.10",1305
2017/11/29,"4,962.37","4,957.89","4,900.81",1306
2017/11/30,"4,958.11","4,913.70","4,897.82",1307
2017/12/1,"4,947.48","4,929.92","4,898.53",1308
2017/12/4,"4,950.38","4,921.59","4,915.25",1309
2017/12/5,"4,929.15","4,874.02","4,861.66",1310
2017/12/6,"4,878.91","4,878.73","4,808.80",1311
2017/12/7,"4,881.79","4,845.48","4,833.91",1312
2017/12/8,"4,899.46","4,889.23","4,835.67",1313
2017/12/11,"4,956.64","4,956.48","4,894.12",1314
2017/12/12,"4,954.98","4,902.42","4,902.24",1315
2017/12/13,"4,939.78","4,939.44","4,892.92",1316
2017/12/14,"4,946.29","4,927.61","4,911.61",1317
2017/12/15,"4,922.71","4,889.44","4,877.71",1318
2017/12/18,"4,905.62","4,876.23","4,857.74",1319
2017/12/19,"4,922.36","4,922.09","4,875.44",1320
2017/12/20,"4,922.60","4,896.19","4,884.05",1321
2017/12/21,"4,938.60","4,926.17","4,863.07",1322
2017/12/22,"4,935.15","4,915.80","4,909.24",1323
2017/12/25,"4,929.82","4,878.31","4,864.26",1324
2017/12/26,"4,900.52","4,899.36","4,848.30",1325
2017/12/27,"4,895.91","4,848.96","4,845.14",1326
2017/12/28,"4,890.18","4,873.34","4,835.93",1327
2017/12/29,"4,899.29","4,898.90","4,872.18",1328
2018/1/2,"4,959.42","4,959.10","4,911.06",1329
2018/1/3,"5,010.41","4,995.41","4,956.96",1330
2018/1/4,"5,017.46","5,013.85","4,987.32",1331
2018/1/5,"5,031.60","5,020.49","5,005.34",1332
2018/1/8,"5,038.98","5,038.76","5,001.35",1333
2018/1/9,"5,054.99","5,054.53","5,030.39",1334
2018/1/10,"5,058.43","5,049.20","5,013.08",1335
2018/1/11,"5,063.03","5,058.45","5,025.29",1336
2018/1/12,"5,069.29","5,057.91","5,040.23",1337
2018/1/15,"5,060.91","4,996.06","4,984.90",1338
2018/1/16,"5,030.76","5,030.06","4,985.29",1339
2018/1/17,"5,031.65","5,016.00","4,984.62",1340
2018/1/18,"5,046.51","5,035.34","5,013.68",1341
2018/1/19,"5,070.86","5,036.99","5,024.04",1342
2018/1/22,"5,092.17","5,091.00","5,025.14",1343
2018/1/23,"5,121.69","5,121.19","5,092.62",1344
2018/1/24,"5,140.03","5,139.49","5,097.61",1345
2018/1/25,"5,151.54","5,120.39","5,112.62",1346
2018/1/26,"5,142.88","5,126.61","5,104.96",1347
