date,Close,Volume
2019-10-22,1.606,3832288
2019-10-23,1.589,2793496
2019-10-24,1.593,2457897
2019-10-25,1.616,4207127
2019-10-28,1.646,4466011
2019-10-29,1.624,3370282
2019-10-30,1.619,2403905
2019-10-31,1.608,2975355
2019-11-01,1.625,3038283
2019-11-04,1.634,3533228
2019-11-05,1.649,3419151
2019-11-06,1.638,2705177
2019-11-07,1.651,2911937
2019-11-08,1.645,3624055
2019-11-11,1.61,2716840
2019-11-12,1.611,2783940
2019-11-13,1.62,2530968
2019-11-14,1.63,2018536
2019-11-15,1.614,2049131
2019-11-18,1.621,2092688
2019-11-19,1.666,4776529
2019-11-20,1.655,3802885
2019-11-21,1.65,2287551
2019-11-22,1.614,5089391
2019-11-25,1.599,3422679
2019-11-26,1.608,3142161
2019-11-27,1.611,2636920
2019-11-28,1.611,1745429
2019-11-29,1.6,2550212
2019-12-02,1.606,2158416
2019-12-03,1.613,2610192
2019-12-04,1.612,2144555
2019-12-05,1.648,3982671
2019-12-06,1.662,2885881
2019-12-09,1.656,2760774
2019-12-10,1.67,2450735
2019-12-11,1.653,2075743
2019-12-12,1.657,2223151
2019-12-13,1.693,4539326
2019-12-16,1.715,3814064
2019-12-17,1.738,4637689
2019-12-18,1.725,2533072
2019-12-19,1.724,2644836
2019-12-20,1.708,2538238
2019-12-23,1.671,3759545
2019-12-24,1.704,3113619
2019-12-25,1.718,2729869
2019-12-26,1.726,2152210
2019-12-27,1.698,3015341
2019-12-30,1.727,2693595
2019-12-31,1.73,3051085
2020-01-02,1.765,3380825
2020-01-03,1.764,2746860
2020-01-06,1.788,4166992
2020-01-07,1.822,3945590
2020-01-08,1.792,4959107
2020-01-09,1.839,4475689
2020-01-10,1.831,3546451
2020-01-13,1.862,4400772
2020-01-14,1.85,3806680
2020-01-15,1.847,2627883
2020-01-16,1.856,2703073
2020-01-17,1.858,2991225
2020-01-20,1.905,4151555
2020-01-21,1.892,5334019
2020-01-22,1.918,4902213
2020-01-23,1.853,6523279
2020-02-03,1.708,10226280
2020-02-04,1.816,6955576
2020-02-05,1.871,6230238
2020-02-06,1.93,7059755
2020-02-07,1.94,5020758
2020-02-10,1.961,4377523
2020-02-11,1.947,2771379
2020-02-12,2.006,3942707
2020-02-13,1.988,4268443
2020-02-14,1.987,3383130
2020-02-17,2.071,6896795
2020-02-18,2.09,7042729
2020-02-19,2.054,5724038
2020-02-20,2.105,5648539
2020-02-21,2.145,5337413
2020-02-24,2.178,5040842
2020-02-25,2.195,7141842
2020-02-26,2.102,6436770
2020-02-27,2.111,7620196
2020-02-28,1.995,11449503
2020-03-02,2.054,6409490
2020-03-03,2.092,7589350
2020-03-04,2.088,4468505
2020-03-05,2.121,5371268
2020-03-06,2.111,2909523
2020-03-09,2.013,4246042
2020-03-10,2.063,6367022
2020-03-11,2.024,4429573
2020-03-12,1.971,4160470
2020-03-13,1.952,8280712
2020-03-16,1.832,6293171
2020-03-17,1.842,8537147
2020-03-18,1.818,8089588
2020-03-19,1.825,11112669
2020-03-20,1.847,7362102
2020-03-23,1.761,7333947
2020-03-24,1.806,7895146
2020-03-25,1.86,8801155
2020-03-26,1.853,4843137
2020-03-27,1.83,6472183
2020-03-30,1.791,6321042
2020-03-31,1.795,4280000
2020-04-01,1.792,3974344
2020-04-02,1.844,6213602
2020-04-03,1.834,4144941
2020-04-07,1.894,6965575
2020-04-08,1.89,2979424
2020-04-09,1.921,4690481
2020-04-10,1.877,3888827
2020-04-13,1.853,3488667
2020-04-14,1.909,4850910
2020-04-15,1.899,3916733
2020-04-16,1.932,3436599
2020-04-17,1.943,4235499
2020-04-20,1.969,2338526
2020-04-21,1.949,3205774
2020-04-22,1.967,3221094
2020-04-23,1.951,3127959
2020-04-24,1.93,2489550
2020-04-27,1.939,3320566
2020-04-28,1.951,4469275
2020-04-29,1.952,3560957
2020-04-30,1.993,4117361
2020-05-06,2.029,3677676
2020-05-07,2.025,2659351
2020-05-08,2.042,3043404
2020-05-11,2.024,3723830
2020-05-12,2.043,2733098
2020-05-13,2.058,2285287
2020-05-14,2.036,2417094
2020-05-15,2.042,2280859
2020-05-18,2.039,2553643
2020-05-19,2.061,3727488
2020-05-20,2.041,3154279
2020-05-21,2.02,2862828
2020-05-22,1.972,4220288
2020-05-25,1.975,2559965
2020-05-26,2.038,3457737
2020-05-27,1.997,4287970
2020-05-28,1.982,4464551
2020-05-29,2.006,3657814
2020-06-01,2.082,4017528
2020-06-02,2.067,3026346
2020-06-03,2.06,2498871
2020-06-04,2.073,2573691
2020-06-05,2.087,2198269
2020-06-08,2.073,2396401
2020-06-09,2.102,2560763
2020-06-10,2.122,2992622
2020-06-11,2.119,3245740
2020-06-12,2.141,3958806
2020-06-15,2.141,3509464
2020-06-16,2.183,3814328
2020-06-17,2.188,2882259
2020-06-18,2.194,3618833
2020-06-19,2.238,3392705
2020-06-22,2.263,3435734
2020-06-23,2.307,2697375
2020-06-24,2.307,2801178
2020-06-29,2.295,2573967
2020-06-30,2.359,2758787
2020-07-01,2.342,4312636
2020-07-02,2.35,3631422
2020-07-03,2.38,3924943
2020-07-06,2.45,5373576
2020-07-07,2.503,4396992
2020-07-08,2.574,3464337
2020-07-09,2.674,4989135
2020-07-10,2.685,4771821
2020-07-13,2.802,5342794
2020-07-14,2.767,7260612
2020-07-15,2.722,7817439
2020-07-16,2.558,12691819
2020-07-17,2.583,9000057
2020-07-20,2.611,6860347
2020-07-21,2.643,6598154
2020-07-22,2.678,6189281
2020-07-23,2.706,4962724
2020-07-24,2.537,8178398
2020-07-27,2.54,4235953
2020-07-28,2.573,4378313
2020-07-29,2.68,4852175
2020-07-30,2.652,4295841
2020-07-31,2.708,4689587
2020-08-03,2.774,4057964
2020-08-04,2.738,4411026
2020-08-05,2.763,3249324
2020-08-06,2.719,4318767
2020-08-07,2.657,4497971
2020-08-10,2.641,3011593
2020-08-11,2.6,3989014
2020-08-12,2.548,7018783
2020-08-13,2.535,3378844
2020-08-14,2.579,4848202
2020-08-17,2.607,5706203
2020-08-18,2.605,3326428
2020-08-19,2.524,3363203
2020-08-20,2.503,3311967
2020-08-21,2.547,3349568
2020-08-24,2.598,4449750
2020-08-25,2.612,4042884
2020-08-26,2.552,4372084
2020-08-27,2.603,3773585
2020-08-28,2.666,4008136
2020-08-31,2.637,3485857
2020-09-01,2.658,2594640
2020-09-02,2.676,3319582
2020-09-03,2.653,3431358
2020-09-04,2.638,3137602
2020-09-07,2.549,4232589
2020-09-08,2.564,3396924
2020-09-09,2.44,5228648
2020-09-10,2.403,3648363
2020-09-11,2.449,2920433
2020-09-14,2.484,3263080
2020-09-15,2.504,2271611
2020-09-16,2.47,1716909
2020-09-17,2.467,2384302
2020-09-18,2.513,3034122
2020-09-21,2.48,2248765
2020-09-22,2.469,2283205
2020-09-23,2.508,2227099
2020-09-24,2.454,2265188
2020-09-25,2.457,2007067
2020-09-28,2.434,1656324
2020-09-29,2.479,2086201
2020-09-30,2.489,2195074
2020-10-09,2.581,2442025
2020-10-12,2.683,3648370
2020-10-13,2.688,2498942
2020-10-14,2.668,2018388
2020-10-15,2.65,2174800
2020-10-16,2.634,2027924
2020-10-19,2.6,2241531
2020-10-20,2.645,2496863
2020-10-21,2.612,2454994
2020-10-22,2.582,2805171
2020-10-23,2.516,4119059
2020-10-26,2.533,3124658
2020-10-27,2.56,2534417
2020-10-28,2.577,2699070
2020-10-29,2.607,2774295
2020-10-30,2.563,2528421
2020-11-02,2.617,2891309
2020-11-03,2.649,2027613
2020-11-04,2.658,2190373
2020-11-05,2.69,2606058
2020-11-06,2.637,3040823
2020-11-09,2.719,3721035
2020-11-10,2.674,3859826
2020-11-11,2.595,3272014
2020-11-12,2.607,2076144
2020-11-13,2.619,2410436
2020-11-16,2.62,2284801
2020-11-17,2.572,3982737
2020-11-18,2.534,4662336
2020-11-19,2.556,3473700
2020-11-20,2.576,3061705
2020-11-23,2.593,3202966
2020-11-24,2.582,1771235
2020-11-25,2.528,2911161
2020-11-26,2.522,3260729
2020-11-27,2.532,2835378
2020-11-30,2.541,3632232
2020-12-01,2.602,4450098
2020-12-02,2.593,2538751
2020-12-03,2.619,3070061
2020-12-04,2.637,2189828
2020-12-07,2.628,1982819
2020-12-08,2.646,2114235
2020-12-09,2.598,2944265
2020-12-10,2.627,1979315
2020-12-11,2.601,2226660
2020-12-14,2.641,1959530
2020-12-15,2.667,2206104
2020-12-16,2.667,1505525
2020-12-17,2.694,1850877
2020-12-18,2.688,2577184
2020-12-21,2.778,4241577
2020-12-22,2.718,2725385
2020-12-23,2.745,3288485
2020-12-24,2.726,3884456
2020-12-25,2.749,5213010
2020-12-28,2.745,1910388
2020-12-29,2.717,1553207
2020-12-30,2.799,2639808
2020-12-31,2.866,3106916
2021-01-04,2.976,2472764
2021-01-05,2.988,2470004
2021-01-06,3.003,2290438
2021-01-07,3.056,2029990
2021-01-08,3.036,1867431
2021-01-11,2.989,2068085
2021-01-12,3.076,1857681
2021-01-13,3.025,2141047
2021-01-14,2.987,2353512
2021-01-15,2.99,2712677
2021-01-18,3.046,2312313
2021-01-19,2.976,2181228
2021-01-20,3.096,2986081
2021-01-21,3.176,2207908
2021-01-22,3.241,2561056
2021-01-25,3.242,2136784
2021-01-26,3.152,3330042
2021-01-27,3.166,2279217
2021-01-28,3.057,2763172
2021-01-29,3.029,3193132
2021-02-01,3.056,2008111
2021-02-02,3.118,2701434
2021-02-03,3.106,2202237
2021-02-04,3.098,2097697
2021-02-05,3.084,1967702
2021-02-09,3.222,2343912
2021-02-10,3.293,2423154
2021-02-18,3.202,3195999
2021-02-19,3.17,3747736
2021-02-22,3.032,3897255
2021-02-23,3.009,3111370
2021-02-24,2.904,7980683
2021-02-25,2.878,4918260
2021-02-26,2.814,5850851
2021-03-01,2.894,4940004
2021-03-02,2.859,3887161
2021-03-03,2.9,2831522
2021-03-04,2.751,7501829
2021-03-05,2.772,5270808
2021-03-08,2.633,8054625
2021-03-09,2.547,8107633
2021-03-10,2.586,6051196
2021-03-11,2.65,5149149
2021-03-12,2.658,3482583
2021-03-15,2.555,5028761
2021-03-16,2.579,3414109
2021-03-17,2.607,3636284
2021-03-18,2.65,3539701
2021-03-19,2.579,2947309
2021-03-22,2.607,2926073
2021-03-23,2.579,2756059
2021-03-24,2.543,3386892
2021-03-25,2.567,3315595
2021-03-26,2.65,5451832
2021-03-29,2.637,3227203
2021-03-30,2.673,2582933
2021-03-31,2.665,1914494
2021-04-01,2.718,2742149
2021-04-02,2.756,2968993
2021-04-06,2.73,2331452
2021-04-07,2.707,2151116
2021-04-08,2.728,1803054
2021-04-09,2.69,1958353
2021-04-12,2.627,2789497
2021-04-13,2.649,2954009
2021-04-14,2.707,2289912
2021-04-15,2.698,2412531
2021-04-16,2.688,2438103
2021-04-19,2.798,3754710
2021-04-20,2.791,2918739
2021-04-21,2.814,2022147
2021-04-22,2.837,2621638
2021-04-23,2.891,3037408
2021-04-26,2.863,4035399
2021-04-27,2.884,2171817
2021-04-28,2.949,2653664
2021-04-29,2.952,1928393
2021-04-30,2.989,2523476
2021-05-06,2.904,2544894
2021-05-07,2.819,3130357
2021-05-10,2.827,2472832
2021-05-11,2.823,2832003
2021-05-12,2.865,2184432
2021-05-13,2.845,2053186
2021-05-14,2.937,2676586
2021-05-17,3.007,3406090
2021-05-18,2.988,1898547
2021-05-19,3.012,1891321
2021-05-20,3.043,1614468
2021-05-21,3.012,1829129
2021-05-24,3.036,1940881
2021-05-25,3.119,2742751
2021-05-26,3.095,2178905
2021-05-27,3.118,1567565
2021-05-28,3.121,2271367
2021-05-31,3.195,1813961
2021-06-01,3.188,1707586
2021-06-02,3.133,1870094
2021-06-03,3.099,1695496
2021-06-04,3.141,2049342
2021-06-07,3.122,1541037
2021-06-08,3.105,2030914
2021-06-09,3.1,1404822
2021-06-10,3.179,2250945
2021-06-11,3.195,1843166
2021-06-15,3.155,1940396
2021-06-16,3.024,2999583
2021-06-17,3.088,2576794
2021-06-18,3.137,2152121
2021-06-21,3.166,1992203
2021-06-22,3.174,1753812
2021-06-23,3.217,2093712
2021-06-24,3.174,1425199
2021-06-25,3.243,2422358
2021-06-28,3.305,2164854
2021-06-29,3.297,1745426
2021-06-30,3.373,1829713
2021-07-01,3.34,2835940
2021-07-02,3.227,2120859
2021-07-05,3.25,2258864
2021-07-06,3.196,2866689
2021-07-07,3.305,2853291
2021-07-08,3.322,1715823
2021-07-09,3.303,2029696
2021-07-12,3.427,1880156
2021-07-13,3.411,1926483
2021-07-14,3.382,1661007
2021-07-15,3.429,2013289
2021-07-16,3.328,1924837
2021-07-19,3.35,1393121
2021-07-20,3.356,1738555
2021-07-21,3.455,2373590
2021-07-22,3.438,1635811
2021-07-23,3.367,1795825
2021-07-26,3.27,2829719
2021-07-27,3.14,3349822
2021-07-28,3.183,3368791
2021-07-29,3.358,2961780
2021-07-30,3.328,2059150
2021-08-02,3.393,2784736
2021-08-03,3.363,1647228
2021-08-04,3.446,1694798
2021-08-05,3.419,1509103
2021-08-06,3.386,1841368
2021-08-09,3.348,3469037
2021-08-10,3.366,1715806
2021-08-11,3.326,1415732
2021-08-12,3.28,1498937
2021-08-13,3.249,1661711
2021-08-16,3.206,1800980
2021-08-17,3.126,2731118
2021-08-18,3.16,2231740
2021-08-19,3.177,2352249
2021-08-20,3.1,2924677
2021-08-23,3.195,2466912
2021-08-24,3.225,2074945
2021-08-25,3.241,1339651
2021-08-26,3.164,1566747
2021-08-27,3.158,1437735
2021-08-30,3.164,1688552
2021-08-31,3.106,1951142
2021-09-01,3.094,2095449
2021-09-02,3.046,1947998
2021-09-03,3.01,2287972
2021-09-06,3.129,2886873
2021-09-07,3.147,2007852
2021-09-08,3.123,1339784
2021-09-09,3.126,1662833
2021-09-10,3.135,1385052
2021-09-13,3.095,1547267
2021-09-14,3.14,1959533
2021-09-15,3.105,1499152
2021-09-16,3.035,1553756
2021-09-17,3.097,1358987
2021-09-22,3.068,1299379
2021-09-23,3.086,1288925
2021-09-24,3.109,2202959
2021-09-27,3.13,1722804
2021-09-28,3.114,1320809
2021-09-29,3.083,1286494
2021-09-30,3.148,1681963
2021-10-08,3.138,1465348
2021-10-11,3.096,1238806
2021-10-12,3.042,1911200
2021-10-13,3.109,1601972
2021-10-14,3.112,1412202
2021-10-15,3.176,1488620
2021-10-18,3.172,1363309
2021-10-19,3.191,1159874
2021-10-20,3.185,996129
2021-10-21,3.174,847815
2021-10-22,3.185,1274677
2021-10-25,3.236,1168058
2021-10-26,3.221,1109509
2021-10-27,3.205,852486
2021-10-28,3.178,1298800
2021-10-29,3.249,1622370
2021-11-01,3.224,1219758
2021-11-02,3.228,1301082
2021-11-03,3.222,1190392
2021-11-04,3.26,1151153
2021-11-05,3.248,986307
2021-11-08,3.278,1064489
2021-11-09,3.3,977717
2021-11-10,3.296,1444681
2021-11-11,3.324,928950
2021-11-12,3.324,910840
2021-11-15,3.295,1094791
2021-11-16,3.282,991753
2021-11-17,3.317,877420
2021-11-18,3.274,1353350
2021-11-19,3.313,1198829
2021-11-22,3.393,1383692
2021-11-23,3.38,874429
2021-11-24,3.362,905310
2021-11-25,3.368,1120023
2021-11-26,3.364,643308
2021-11-29,3.389,1478543
2021-11-30,3.386,1315321
2021-12-01,3.365,785130
2021-12-02,3.355,715812
2021-12-03,3.37,918558
2021-12-06,3.294,1355422
2021-12-07,3.266,1328362
2021-12-08,3.314,1139795
2021-12-09,3.353,1298926
2021-12-10,3.37,795567
2021-12-13,3.389,1037874
2021-12-14,3.384,776587
2021-12-15,3.355,803330
2021-12-16,3.378,744559
2021-12-17,3.328,917412
2021-12-20,3.225,1810235
2021-12-21,3.247,1604192
2021-12-22,3.26,955849
2021-12-23,3.269,744303
2021-12-24,3.196,1182512
2021-12-27,3.19,1026215
2021-12-28,3.226,1425478
2021-12-29,3.182,1414972
2021-12-30,3.219,1940254
2021-12-31,3.218,1135672
2022-01-04,3.154,1329408
2022-01-05,3.064,3326676
2022-01-06,3.034,3940022
2022-01-07,3.003,2532898
2022-01-10,2.998,2563940
2022-01-11,2.96,2460580
2022-01-12,3.035,3398322
2022-01-13,2.99,2161757
2022-01-14,3.015,2101345
2022-01-17,3.068,1880369
2022-01-18,3.047,1633493
2022-01-19,2.985,3143886
2022-01-20,2.975,1806636
2022-01-21,2.941,2693107
2022-01-24,2.962,2375722
2022-01-25,2.881,2869779
2022-01-26,2.906,2292046
2022-01-27,2.815,4025788
2022-01-28,2.819,3053074
2022-02-07,2.83,2575698
2022-02-08,2.758,4540175
2022-02-09,2.791,2759428
2022-02-10,2.74,3709244
2022-02-11,2.66,4349599
2022-02-14,2.646,3943463
2022-02-15,2.726,4685596
2022-02-16,2.725,3140857
2022-02-17,2.744,3360070
2022-02-18,2.739,2491155
2022-02-21,2.713,2448619
2022-02-22,2.678,3733094
2022-02-23,2.754,3632140
2022-02-24,2.693,4697380
2022-02-25,2.763,4171521
2022-02-28,2.786,2973351
2022-03-01,2.795,2971590
2022-03-02,2.741,3239070
2022-03-03,2.704,3557835
2022-03-04,2.662,4215688
2022-03-07,2.543,6574311
2022-03-08,2.507,8234743
2022-03-09,2.483,10003297
2022-03-10,2.547,9371422
2022-03-11,2.583,5741455
2022-03-14,2.49,5004129
2022-03-15,2.421,7203711
2022-03-16,2.552,11182561
2022-03-17,2.624,9819180
2022-03-18,2.635,4074621
2022-03-21,2.636,4590040
2022-03-22,2.602,3043426
2022-03-23,2.629,3441752
2022-03-24,2.62,4342960
2022-03-25,2.565,5088554
2022-03-28,2.512,5459154
2022-03-29,2.511,4138832
2022-03-30,2.61,5443448
2022-03-31,2.574,3904354
2022-04-01,2.58,4210102
2022-04-06,2.55,3535043
2022-04-07,2.496,4428186
2022-04-08,2.491,3466390
2022-04-11,2.386,6050103
2022-04-12,2.44,4713928
2022-04-13,2.394,4781737
2022-04-14,2.389,7573057
2022-04-15,2.385,5226941
2022-04-18,2.412,5381764
2022-04-19,2.377,4388862
2022-04-20,2.288,8180802
2022-04-21,2.24,6554452
2022-04-22,2.225,5942086
2022-04-25,2.103,10441595
2022-04-26,2.086,10201517
2022-04-27,2.2,13651751
2022-04-28,2.158,7788323
2022-04-29,2.244,8381799
2022-05-05,2.212,7654924
2022-05-06,2.177,7336270
2022-05-09,2.162,3274220
2022-05-10,2.204,6378781
2022-05-11,2.272,12844831
2022-05-12,2.277,6115130
2022-05-13,2.285,4332170
2022-05-16,2.257,4600004
2022-05-17,2.293,3402680
2022-05-18,2.29,2977280
2022-05-19,2.306,3944608
2022-05-20,2.347,3843675
2022-05-23,2.332,3007046
2022-05-24,2.246,5710831
2022-05-25,2.253,4450353
2022-05-26,2.249,4963802
2022-05-27,2.251,4631267
2022-05-30,2.276,3592693
2022-05-31,2.334,3969815
2022-06-01,2.354,4131103
2022-06-02,2.386,3273884
2022-06-06,2.477,4656797
2022-06-07,2.478,3160635
2022-06-08,2.494,3920410
2022-06-09,2.423,3320643
2022-06-10,2.48,3144430
2022-06-13,2.469,2799829
2022-06-14,2.475,4204232
2022-06-15,2.497,5041002
2022-06-16,2.507,3656097
2022-06-17,2.584,4633465
2022-06-20,2.626,4342664
2022-06-21,2.615,3433377
2022-06-22,2.596,3377905
2022-06-23,2.68,3333111
2022-06-24,2.738,3443233
2022-06-27,2.741,3511708
2022-06-28,2.754,3019686
2022-06-29,2.683,4188196
2022-06-30,2.73,3851202
2022-07-01,2.699,3733177
2022-07-04,2.75,4224542
2022-07-05,2.739,3190755
2022-07-06,2.725,3553013
2022-07-07,2.769,2977018
2022-07-08,2.731,3410261
2022-07-11,2.69,3312053
2022-07-12,2.622,3666848
2022-07-13,2.665,4034359
2022-07-14,2.735,4022018
2022-07-15,2.68,3179270
2022-07-18,2.717,2959546
2022-07-19,2.67,3179314
2022-07-20,2.68,2115302
2022-07-21,2.67,2400850
2022-07-22,2.651,2731006
2022-07-25,2.629,2688917
2022-07-26,2.634,2964000
2022-07-27,2.637,2480509
2022-07-28,2.629,2803313
2022-07-29,2.594,3248334
2022-08-01,2.657,2966450
2022-08-02,2.605,3618875
2022-08-03,2.553,2941596
2022-08-04,2.565,2737219
2022-08-05,2.606,2975011
2022-08-08,2.596,2255928
2022-08-09,2.614,1817196
2022-08-10,2.579,2017434
2022-08-11,2.647,2920715
2022-08-12,2.613,2392295
2022-08-15,2.638,2141853
2022-08-16,2.652,2113154
2022-08-17,2.695,2512153
2022-08-18,2.693,1946039
2022-08-19,2.653,1925441
2022-08-22,2.699,2411756
2022-08-23,2.697,2043619
2022-08-24,2.6,3869852
2022-08-25,2.59,2546453
2022-08-26,2.566,2272271
2022-08-29,2.553,2273973
2022-08-30,2.538,2213826
2022-08-31,2.491,3297222
2022-09-01,2.463,2949739
2022-09-02,2.461,3490205
2022-09-05,2.467,2996766
2022-09-06,2.468,4665268
2022-09-07,2.493,3859395
2022-09-08,2.448,3447969
2022-09-09,2.476,2696311
2022-09-13,2.475,2035526
2022-09-14,2.431,2706495
2022-09-15,2.349,4556434
2022-09-16,2.297,4833455
2022-09-19,2.285,3991607
2022-09-20,2.297,3602172
2022-09-21,2.265,5211843
2022-09-22,2.252,3672890
2022-09-23,2.239,5317417
2022-09-26,2.253,5280030
2022-09-27,2.306,4788444
2022-09-28,2.249,4647200
2022-09-29,2.267,4075693
2022-09-30,2.221,4371564
2022-10-10,2.166,4171627
2022-10-11,2.192,3940142
2022-10-12,2.274,7392730
2022-10-13,2.282,5962608
2022-10-14,2.365,6671160
2022-10-17,2.362,3898715
2022-10-18,2.373,4509612
2022-10-19,2.355,4024150
2022-10-20,2.337,6670187
2022-10-21,2.321,4429153
2022-10-24,2.266,7715408
2022-10-25,2.241,6661031
2022-10-26,2.302,6719579
2022-10-27,2.265,5303540
2022-10-28,2.187,7321986
2022-10-31,2.202,6828842
2022-11-01,2.275,7625569
2022-11-02,2.305,7214615
2022-11-03,2.309,6292292
2022-11-04,2.383,6868599
2022-11-07,2.379,5431515
2022-11-08,2.363,4922189
2022-11-09,2.326,5089810
2022-11-10,2.288,7389732
2022-11-11,2.33,10301881
2022-11-14,2.302,5736871
2022-11-15,2.361,6900639
2022-11-16,2.33,5663526
2022-11-17,2.316,6296816
2022-11-18,2.315,7439799
2022-11-21,2.319,3815406
2022-11-22,2.273,5982903
2022-11-23,2.269,5826873
2022-11-24,2.264,3179765
2022-11-25,2.242,3409459
2022-11-28,2.233,4870886
2022-11-29,2.268,6475879
2022-11-30,2.265,4449866
2022-12-01,2.311,6205197
2022-12-02,2.316,4384055
2022-12-05,2.313,7615325
2022-12-06,2.319,4939916
2022-12-07,2.343,7450582
2022-12-08,2.338,3043366
2022-12-09,2.348,3583372
2022-12-12,2.333,3881623
2022-12-13,2.305,3623504
2022-12-14,2.299,3335662
2022-12-15,2.326,4351062
2022-12-16,2.298,3966390
2022-12-19,2.274,4476904
2022-12-20,2.243,4084808
2022-12-21,2.24,3390578
2022-12-22,2.235,4067703
2022-12-23,2.222,4362469
2022-12-26,2.262,5714695
2022-12-27,2.293,5650560
2022-12-28,2.267,4269173
2022-12-29,2.277,4390878
2022-12-30,2.279,3802277
2023-01-03,2.289,4154350
2023-01-04,2.267,3642832
2023-01-05,2.33,6603989
2023-01-06,2.35,4965654
2023-01-09,2.365,3195073
2023-01-10,2.401,3763983
2023-01-11,2.374,2923227
2023-01-12,2.382,3475973
2023-01-13,2.417,3792202
2023-01-16,2.462,5158873
2023-01-17,2.47,2462065
2023-01-18,2.468,2641094
2023-01-19,2.496,3016618
2023-01-20,2.507,4008460
2023-01-30,2.533,5683977
2023-01-31,2.507,3745048
2023-02-01,2.537,4638571
2023-02-02,2.524,3119554
2023-02-03,2.5,4632210
2023-02-06,2.468,4240242
2023-02-07,2.461,3967825
2023-02-08,2.447,3929469
2023-02-09,2.493,4730294
2023-02-10,2.465,4264098
2023-02-13,2.495,4003011
2023-02-14,2.49,2709498
2023-02-15,2.468,2759204
2023-02-16,2.436,4404394
2023-02-17,2.378,5949468
2023-02-20,2.403,5333660
2023-02-21,2.395,3780998
2023-02-22,2.377,3420616
2023-02-23,2.385,3849257
2023-02-24,2.357,4935288
2023-02-27,2.34,5052813
2023-02-28,2.359,4766879
2023-03-01,2.372,6412398
2023-03-02,2.347,5046453
2023-03-03,2.352,5632116
2023-03-06,2.361,7738048
2023-03-07,2.312,8956964
2023-03-08,2.308,7611736
2023-03-09,2.303,6948051
2023-03-10,2.3,9929630
2023-03-13,2.287,10195900
2023-03-14,2.276,11674301
2023-03-15,2.268,10187440
2023-03-16,2.233,12835765
2023-03-17,2.228,16480314
2023-03-20,2.226,15921009
2023-03-21,2.265,16259210
2023-03-22,2.27,14370671
2023-03-23,2.288,8626970
2023-03-24,2.297,8485594
2023-03-27,2.323,12049124
2023-03-28,2.298,6173109
2023-03-29,2.297,5585027
2023-03-30,2.313,5651995
2023-03-31,2.327,6808435
2023-04-03,2.366,11096153
2023-04-04,2.35,7764314
2023-04-06,2.354,5487069
2023-04-07,2.369,5684291
2023-04-10,2.368,8264410
2023-04-11,2.362,5058054
2023-04-12,2.353,5356209
2023-04-13,2.332,4415316
2023-04-14,2.355,5338872
2023-04-17,2.364,4229752
2023-04-18,2.354,4686560
2023-04-19,2.339,3090913
2023-04-20,2.314,5434874
2023-04-21,2.269,6917726
2023-04-24,2.234,7294237
2023-04-25,2.193,13608452
2023-04-26,2.226,11083037
2023-04-27,2.24,4590208
2023-04-28,2.255,4133146
2023-05-04,2.23,3845670
2023-05-05,2.202,5257951
2023-05-08,2.213,7761581
2023-05-09,2.18,8089629
2023-05-10,2.199,11774381
2023-05-11,2.211,8314269
2023-05-12,2.185,5986893
2023-05-15,2.234,6916403
2023-05-16,2.228,6250010
2023-05-17,2.229,6221353
2023-05-18,2.215,7670419
2023-05-19,2.215,4472283
2023-05-22,2.214,5172903
2023-05-23,2.187,6933644
2023-05-24,2.183,7395047
2023-05-25,2.184,8126967
2023-05-26,2.167,9181841
2023-05-29,2.143,7125225
2023-05-30,2.155,7249693
2023-05-31,2.131,8498795
2023-06-01,2.148,8826449
2023-06-02,2.175,7879769
2023-06-05,2.143,8672138
2023-06-06,2.106,9012032
2023-06-07,2.075,9359429
2023-06-08,2.071,9368152
2023-06-09,2.086,8745659
2023-06-12,2.095,7595908
2023-06-13,2.111,7058034
2023-06-14,2.106,6824060
2023-06-15,2.179,18945139
2023-06-16,2.208,10714323
2023-06-19,2.207,7367843
2023-06-20,2.21,5795831
2023-06-21,2.156,7175166
2023-06-26,2.133,6925302
2023-06-27,2.138,5959136
2023-06-28,2.126,6467057
2023-06-29,2.129,3774614
2023-06-30,2.164,10091436
2023-07-03,2.171,5582985
2023-07-04,2.174,4306543
2023-07-05,2.156,3978490
2023-07-06,2.137,5978724
2023-07-07,2.118,4742779
2023-07-10,2.145,5823235
2023-07-11,2.161,3706789
2023-07-12,2.139,4353128
2023-07-13,2.182,6341780
2023-07-14,2.169,5191818
2023-07-17,2.152,3642698
2023-07-18,2.147,4462889
2023-07-19,2.125,6795781
2023-07-20,2.103,8536235
2023-07-21,2.11,5375403
2023-07-24,2.09,6242250
2023-07-25,2.136,9349575
2023-07-26,2.135,6837817
2023-07-27,2.129,4941275
2023-07-28,2.163,9366865
2023-07-31,2.182,6609653
2023-08-01,2.168,4864460
2023-08-02,2.164,4060986
2023-08-03,2.187,4455753
2023-08-04,2.204,8867475
2023-08-07,2.185,5951739
2023-08-08,2.177,5264217
2023-08-09,2.174,4116312
2023-08-10,2.184,4737376
2023-08-11,2.129,7023687
2023-08-14,2.113,7658517
2023-08-15,2.096,6416059
2023-08-16,2.082,4670580
2023-08-17,2.094,7563131
2023-08-18,2.065,6226475
2023-08-21,2.035,6871950
2023-08-22,2.038,11460186
2023-08-23,1.987,9056674
